CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-17-0056-46,13-030,HUEHUETENANGO,SANTA EULALIA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,"CENTRO POLIFUNCIONAL, CANTON VISTA HERMOSA",58781718,JUAN CARLOS MORALES GONZALEZ,PEDRO LEON MARCOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0059-46,13-030,HUEHUETENANGO,SANTA EULALIA,"INSTITUTO PRIVADO DIVERSIFICADO MIXTO ""JOLOM KONOB""",CANTON VISTA HERMOSA,30225334,JUAN CARLOS MORALES GONZALEZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0060-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PRIVADO MIXTO ""ELOHIM""","CANTON VISTA HERMOSA SANTA EULALIA, HUEHUETENANGO",77659671,JUAN CARLOS MORALES GONZALEZ,JULIO ENRIQUE JUAREZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0067-46,13-030,HUEHUETENANGO,SANTA EULALIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA COCOLA GRANDE,44843823,JUAN CARLOS MORALES GONZALEZ,ENRIQUE PASCUAL BALTAZAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0068-46,13-030,HUEHUETENANGO,SANTA EULALIA,LICEO TECNOLOGICO BILINGUE GUATEMALAN,CANTON ROSARIO,32548923,JUAN CARLOS MORALES GONZALEZ,AMANDA PETRONILA TOLEDO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0069-46,13-030,HUEHUETENANGO,SANTA EULALIA,LICEO TECNOLOGICO BILINGUE GUATEMALAN,CANTON ROSARIO,32548923,JUAN CARLOS MORALES GONZALEZ,AMANDA PETRONILA TOLEDO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0071-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PARROQUIAL ""SANTA EULALIA""",CABECERA MUNICIPAL,46858682,JUAN CARLOS MORALES GONZALEZ,MAURO AQUILINO SIMON FRANCISCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0073-46,13-030,HUEHUETENANGO,SANTA EULALIA,"INSTITUTO PRIVADO DIVERSIFICADO MIXTO ""JOLOM KONOB""",CABECERA MUNICIPAL SANTA EULALIA,30225334,JUAN CARLOS MORALES GONZALEZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0075-46,13-030,HUEHUETENANGO,SANTA EULALIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON CENTRO,50368286,JUAN CARLOS MORALES GONZALEZ,DANIEL JUAREZ FRANCISCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0076-46,13-031,HUEHUETENANGO,SANTA EULALIA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA SANTA EULALIA,VISTA HERMOSA,77904409,JUAN CARLOS MORALES GONZALEZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0078-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PRIVADO MIXTO EVANGELICO ""SHALEM""",CANTON CALVARIO,30757908,JUAN CARLOS MORALES GONZALEZ,MARIANO ALEJANDRO MARTINEZ LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0080-46,13-030,HUEHUETENANGO,SANTA EULALIA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,"CABECERA MUNICIPAL, SANTA EULALIA",47990422,JUAN CARLOS MORALES GONZALEZ,CATARINA HURMINIA FRANCISCO VALLADARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-17-5759-46,13-020,HUEHUETENANGO,SANTA EULALIA,INSTITUTO PRIVADO DIVERSIFICADO MIXTO JOLOM KONOB,"SANTA EULALIA, HUEHUETENANGO",30225334,ROMEO MONTEJO DIAZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0041-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA POJOM SAN MATEO IXTATAN,57894383,AUGUSTO MANUEL ANDRES SEBASTIAN,GASPAR TOMAS SEBASTIAN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-18-0046-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA AMERG,ALDEA POJOM,46177837,AUGUSTO MANUEL ANDRES SEBASTIAN,GASPAR TOMAS SEBASTIAN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0048-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA YINHATIL NAB´EN (SEMILLA DE LA SABIDURIA),CANTON CHAKCHAKK´EN,45797537,AUGUSTO MANUEL ANDRES SEBASTIAN,AMBROCIO MIGUEL DOMINGO TORRES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0050-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,"ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA ""AMERG""",ALDEA POJOM,46177837,AUGUSTO MANUEL ANDRES SEBASTIAN,OSCAR GOMEZ TOMAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-18-0052-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,INSTITUTO NORMAL MIXTO POR COOPERATIVA ADSCRITO AL INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,CABECERA MUNICIPAL,49990850,AUGUSTO MANUEL ANDRES SEBASTIAN,EVANGELINA RAMOS HERNANDEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0066-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,"COLEGIO PRIVADO MIXTO PREUNIVERSITARIO ""LAGOS DE YALANHUITZ""",ALDEA YALANHUITZ,55235413,AUGUSTO MANUEL ANDRES SEBASTIAN,PEDRO ARMIN DOMINGO DELGADO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0070-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,COLEGIO EVANGELICO MIXTO MONTE HOREB,CABECERA MUNICIPAL,46496538,AUGUSTO MANUEL ANDRES SEBASTIAN,MAGDALENA GREGORIO LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-6920-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,CENTRO COMUNITARIO DE EDUCACION YINHATIL NABEN (SEMILLA DE LA SABIDURIA),SAN MATEO IXTATAN,45797537,AUGUSTO MANUEL ANDRES SEBASTIAN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-19-0041-46,13-034,HUEHUETENANGO,COLOTENANGO,"LICEO PRIVADO MIXTO ""PANAMERICANO""",COLOTENANGO,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0042-46,13-034,HUEHUETENANGO,COLOTENANGO,"LICEO PRIVADO MIXTO ""PANAMERICANO""",COLOTENANGO,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0051-46,13-034,HUEHUETENANGO,COLOTENANGO,INSTITUTO PRIVADO MIXTO DIVERSIFICADO CIENCIA Y PROGRESO,CABECERA MUNICIPAL,57670944,ARTEMIO NOE MORALES VILLATORO,ISMAEL FELIX MENDEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-19-0055-46,13-034,HUEHUETENANGO,COLOTENANGO,"COLEGIO PRIVADO MIXTO ""GENESIS""",CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-19-0057-46,13-034,HUEHUETENANGO,COLOTENANGO,"COLEGIO PRIVADO MIXTO ""GENESIS""",CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0058-46,13-034,HUEHUETENANGO,COLOTENANGO,"COLEGIO PRIVADO MIXTO ""GENESIS""",CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-19-0064-46,13-034,HUEHUETENANGO,COLOTENANGO,COLEGIO PRIVADO MIXTO GENESIS,CABECERA MUNICIPAL,46221871,ARTEMIO NOE MORALES VILLATORO,ALDO CALIXTO PINEDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-20-0035-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48729312,CLAUDIA HERMENCIA VILLATORO RODRIGUEZ DE CHANG,JUAN PASCUAL FRANCISCO LUCAS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-20-0036-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48729312,CLAUDIA HERMENCIA VILLATORO RODRIGUEZ DE CHANG,JUAN PASCUAL FRANCISCO LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-20-0040-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48506368,CLAUDIA HERMENCIA VILLATORO RODRIGUEZ DE CHANG,JUAN PASCUAL FRANCISCO LUCAS ANTONIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-20-0043-46,13-060,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,32134222,AROLDO HOSBERI SOSA LOPEZ,WILLIAM ELISEO HERNANDEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-20-1784-46,13-036,HUEHUETENANGO,SAN SEBASTIAN HUEHUETENANGO,COLEGIO PRIVADO MIXTO CIENCIA Y CULTURA,"SAN SEBASTIAN, HUEHUETENANGO",43822953,CLAUDIA HERMENCIA VILLATORO RODRIGUEZ DE CHANG,PAULINA DOMINGO LOPEZ DE DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-21-0026-46,13-038,HUEHUETENANGO,TECTITAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,45155425,JOSÈ DAVID VELÀSQUEZ ANGEL,IANCARLO EMANUEL VELASQUEZ ANGEL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-21-0027-46,13-038,HUEHUETENANGO,TECTITAN,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL NUEVO AMANCER,TECTITAN,46514799,JOSÈ DAVID VELÀSQUEZ ANGEL,NERY DE JESUS MORALES GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-21-0028-46,13-038,HUEHUETENANGO,TECTITAN,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL NUEVO AMANCER,TECTITAN,49523327,JOSÈ DAVID VELÀSQUEZ ANGEL,NERY DE JESUS MORALES GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0029-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SANTIAGO PETATAN,51987827,JOSE DE JESUS CAMPOSECO MENDOZA,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0030-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON CIPRES,59003583,JOSE DE JESUS CAMPOSECO MENDOZA,FELIX DOMIN ALVARADO HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0031-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA SANTIAGO PETZATAN,53865996,JOSE DE JESUS CAMPOSECO MENDOZA,LUIS MANUEL RAMIREZ FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-22-0032-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CANTON MENDEZ,57560158,JOSE DE JESUS CAMPOSECO MENDOZA,JESUS RAMON SILVESTRE QUINONEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-22-0041-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,"COLEGIO BILINGUE INTERCULTURAL ""NUEVO AMANECER""",CABECERA MUNICIPAL,51851717,JOSE DE JESUS CAMPOSECO MENDOZA,HECTOR AURELIO RECINOS RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-22-0042-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,"COLEGIO BILINGUE INTERCULTURAL ""NUEVO AMANECER""",CABECERA MUNICIPAL,30024565,JOSE DE JESUS CAMPOSECO MENDOZA,CATALINA RAFAEL RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-22-0043-46,13-039,HUEHUETENANGO,CONCEPCION HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON CIPRES,53256181,JOSE DE JESUS CAMPOSECO MENDOZA,RICARDO ANDRES SANTIZO RAFAEL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0019-46,13-020,HUEHUETENANGO,SAN JUAN IXCOY,INSTITUTO TECNOLOGICO REGIONAL DEL NORTE (INTERN KAB`TZIN),CABECERA MUNICIPAL,48999583,ROMEO MONTEJO DIAZ,ESMERALDA MAVEL CARRILLO DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-23-0022-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,46443582,RIGOBERTO GABRIEL GONZALEZ MERIDA,CESAR AMILCAR LOPEZ GARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0035-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,COLEGIO PARAISO ESCONDIDO,CABECERA MUNICIPAL,30029953,RIGOBERTO GABRIEL GONZALEZ MERIDA,MARIA DOLORES BERNABE VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-23-0036-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,COLEGIO PARAISO ESCONDIDO,CABECERA MUNICIPAL,59038661,RIGOBERTO GABRIEL GONZALEZ MERIDA,MARIA DOLORES BERNABE VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-23-0038-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,COLEGIO PARAISO ESCONDIDO,CABECERA MUNICIPAL,30029953,RIGOBERTO GABRIEL GONZALEZ MERIDA,MARIA DOLORES BERNABE VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0058-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,"COLEGIO PREUNIVERSITARIO ""DEL VALLE""",CABECERA MUNICIPAL,49059904,RIGOBERTO GABRIEL GONZALEZ MERIDA,DOMINGO BAUTISTA PAIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-23-0059-46,13-040,HUEHUETENANGO,SAN JUAN IXCOY,"COLEGIO PREUNIVERSITARIO ""DEL VALLE""",CABECERA MUNICIPAL,49059904,RIGOBERTO GABRIEL GONZALEZ MERIDA,DOMINGO BAUTISTA PAIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0012-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"COLEGIO PRIVADO MIXTO ""NUEVOS HORIZONTES""",CANTON CENTRAL,57839278,KELVIN VIDALIN DEL VALLE MAZARIEGOS,HECTOR ALFREDO MORALES MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0016-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,LICEO PRIVADO MIXTO MONTESSORI,CABECERA MUNICIPAL,57840243,KELVIN VIDALIN DEL VALLE MAZARIEGOS,ELMER AMILCAR MARTINEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-24-0017-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,LICEO PRIVADO MIXTO MONTESSORI,CABECERA MUNICIPAL,57840243,KELVIN VIDALIN DEL VALLE MAZARIEGOS,ELMER AMILCAR MARTINEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-24-0021-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,INSTITUTO NORMAL PRIVADO JUAN JOSE AREVALO BERMEJO,CANTON REFORMA,55234016,KELVIN VIDALIN DEL VALLE MAZARIEGOS,DELFINO RAUL VELASQUEZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0022-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON REFORMA,33547898,KELVIN VIDALIN DEL VALLE MAZARIEGOS,CARLOS SIMONS CASTILLO FUNES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0032-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"COLEGIO MIXTO ""MIGUEL ANGEL ASTURIAS",CABECERA MUNICIPAL SAN ANTONIO HUISTA,57860286,KELVIN VIDALIN DEL VALLE MAZARIEGOS,TADEO MISAEL AMBROCIO URBANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0033-46,13-060,HUEHUETENANGO,SAN ANTONIO HUISTA,ESCUELA DE CAFICULTURA REGION HUISTA,CANTON REFORMA,50166648,AROLDO HOSBERI SOSA LOPEZ,JORGE PABLO PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-24-0036-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"INSTITUTO NORMAL MIXTO PRIVADO ""JUAN JOSE AREVALO BERMEJO""",CANTON REFORMA,77921730,KELVIN VIDALIN DEL VALLE MAZARIEGOS,LUIS ENRIQUE VASQUEZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0037-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,"INSTITUTO NORMAL PRIVADO ""JUAN JOSE AREVALO BERMEJO""",CANTON REFORMA,77921730,KELVIN VIDALIN DEL VALLE MAZARIEGOS,LUIS ENRIQUE VASQUEZ VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0041-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,COLEGIO CRISTIANO BETHEL,CANTON RECREO,30601105,KELVIN VIDALIN DEL VALLE MAZARIEGOS,JOSE ALFREDO LOPEZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-24-0042-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,LICEO PRIVADO MIXTO MONTESSORI,"CABECERA MUNICIPAL, SAN ANTONIO HUISTA",58147160,KELVIN VIDALIN DEL VALLE MAZARIEGOS,ELMER AMILCAR MARTINEZ VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-24-1078-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,INSTITUTO NORMAL MIXTO PRIVADO JUAN JOSE AREVALO BERMEJO,SAN ANTONIO HUISTA,55234016,KELVIN VIDALIN DEL VALLE MAZARIEGOS,VELASQUEZ MORALES DELFINO RAUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-24-6098-46,13-041,HUEHUETENANGO,SAN ANTONIO HUISTA,COLEGIO EVANGELICO MIXTO PRIVADO BETHEL,CANTON CENTRAL,77804123,KELVIN VIDALIN DEL VALLE MAZARIEGOS,WUILSON JEOVANY GUTIERREZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0030-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,INSTITUTO PRIVADO MIXTO DIVERSIFICADO BILINGUE OXLAJNH TZ ALANH,CABECERA MUNICIPAL,53444058,GLADIS ARACELY SIMON FRANCISCO,GASPAR GARCIA PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0039-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",SAN SEBASTIAN COATAN,53444058,GLADIS ARACELY SIMON FRANCISCO,JUAN ANDRES TOMAS AGUSTIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0041-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL,53444058,GLADIS ARACELY SIMON FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
