CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-02-0005-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO KING DAVID,"KM. 18.5 CARRETERA A EL SALVADOR, ALDEA EL CANCHON, . LA LABOR DE MONZON, L. 3, Z. 8.",66611170,JULIA ENECON ROCA MORAN,DORA LILI MORALES CASTILLO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0006-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO KING DAVID,"KM. 18.5 CARRETERA A EL SALVADOR, ALDEA EL CANCHON LA LABOR DE MONZON, L. 3, Z. 8.",66611170,JULIA ENECON ROCA MORAN,MAINOR SANMY CASTRO CHUN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0007-42,01-502,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO ""COUNTRY DAY SCHOOL""",KILOMETRO 18.5 CARRETERA EL SALVADOR ZONA 8,66859300,JULIA ENECON ROCA MORAN,DELFI ELIZABETH SOLIS OROZCO,PARVULOS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0008-43,01-502,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO ""COUNTRY DAY SCHOOL""",KILOMETRO 18.5 CARRETERA EL SALVADOR ZONA 8 ALDEA EL CANCHON,66859300,JULIA ENECON ROCA MORAN,ETHEL RAMIREZ QUIROZ DE ALVAREZ,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0009-45,01-502,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO ""COUNTRY DAY SCHOOL""",KILOMETRO 18.5 CARRETERA EL SALVADOR ZONA 8 ALDEA EL CANCHON,66859300,JULIA ENECON ROCA MORAN,MAVELIN DINORA GARCIA BARRERA DE MORENO,BASICO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0010-46,01-502,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO ""COUNTRY DAY SCHOOL""",KILOMETRO 18.5 CARRETERA EL SALVADOR ZONA 8 ALDEA EL CANCHON,66859300,JULIA ENECON ROCA MORAN,MAVELIN DINORA GARCIA BARRERA DE MORENO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0011-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO CIUDAD NUEVA,"KILOMETRO 16 CARRETERA AL SALVADOR, GRANJA LAS MARIAS, DON JUSTO",66341723,JULIA ENECON ROCA MORAN,MAYRA DE VALLENDOR,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0012-46,01-502,GUATEMALA,SANTA CATARINA PINULA,LICEO INTEGRAL DE ENSENANZA COMERCIAL,"SECTOR LOS TRES REYES, LOTE 5""E"" ZONA 7 ALDEA EL PAJON",58543592,JULIA ENECON ROCA MORAN,JOSE ADOLFO ESPINOZA MORATAYA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0013-46,01-405,GUATEMALA,SANTA CATARINA PINULA,LICEO INTEGRAL DE ENSENANZA COMERCIAL,"SECTOR LOS TRES REYES, LOTE 5""E"" ZONA 7 ALDEA EL PAJON",66373741,BLANCA SARAI GUTIERREZ PINEDA,JOSE ADOLFO ESPINOZA MORATAYA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-02-0014-42,01-644,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO MANO AMIGA ""HERMANO PEDRO""","COLONIA SANTO DOMINGO, ALDEA PIEDRA PARADA LOTE 73 Y 69, MANZANA C, SECTOR 2, ZONA 6",66327068,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARIA JULIA GONZALEZ HERNANDEZ DE ACAJABON,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0015-43,01-644,GUATEMALA,SANTA CATARINA PINULA,"COLEGIO MANO AMIGA ""HERMANO PEDRO""","COLONIA SANTO DOMINGO, ALDEA PIEDRA PARADA LOTE 73 Y 69, MANZANA C, SECTOR 2, ZONA 6",66327068,LIGIA DEL ROSARIO RICCI VELASQUEZ,JULIO EDUARDO REYES,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0016-42,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO LAS MARGARITAS,6A. AVENIDA 2-10 ZONA 1,23630745,ZOILA ESPERANZA CAMEY ATZ,LILIA AMERICA TAHUITE GUDIEL,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0017-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO LAS MARGARITAS,6A. AVENIDA 2-10 ZONA 1,23630745,ZOILA ESPERANZA CAMEY ATZ,LUCIA RUANO TRINIDAD DE MENDEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0019-45,01-645,GUATEMALA,SANTA CATARINA PINULA,"INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSENANZA ""AGUSTIN UBIETO""","AVENIDA PRINCIPAL FINAL DE ALDEA EL PUEBLITO, SECTOR II ZONA 1",23677819,ALBA MARICELA JOR PORTILLO,PAULINO SOLORZANO MUNOZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0020-45,01-644,GUATEMALA,SANTA CATARINA PINULA,INEB,ALDEA PIEDRA PARADA CRISTO REY,59222707,LIGIA DEL ROSARIO RICCI VELASQUEZ,OSEAS IVAN MENCHU COLOP,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0021-45,01-502,GUATEMALA,SANTA CATARINA PINULA,INEB,ALDEA EL PAJON,30526535,JULIA ENECON ROCA MORAN,CRISTIAN ALEJANDRO MORATAYA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0022-46,01-510,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,6A. AVENIDA 1-10 ZONA 1,23660520,ZOILA ESPERANZA CAMEY ATZ,EDGAR EFRAIN RAFAEL MARTINEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0023-42,01-644,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EOUM NO. 810 J.V.,4A.. AVENIDA . 0-02 ZONA 1 GUATEMALA,41850767,LIGIA DEL ROSARIO RICCI VELASQUEZ,ASTRID MARIA DE LEON FRANCO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0025-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM,CUCHILLA DEL CARMEN,30139032,ZOILA ESPERANZA CAMEY ATZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0026-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM,SECTOR I,56331377,ZOILA ESPERANZA CAMEY ATZ,LEONEL AMADO LEMUS ALARCON,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0027-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM NO. 816 SECTOR II. ALDEA EL CARMEN JV,"LOTE 57 SECTOR CENTRAL 4, ALDEA EL CARMEN, ZONA 10",66295812,ZOILA ESPERANZA CAMEY ATZ,VEILMAN IDAN PEREZ LOPEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0028-45,01-644,GUATEMALA,SANTA CATARINA PINULA,INEB DE TELESECUNDARIA,ALDEA SAN JOSE EL MANZANO,56831875,LIGIA DEL ROSARIO RICCI VELASQUEZ,ERICKA NOHEMI PEREZ RAFAEL CALDERON,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0029-42,01-510,GUATEMALA,SANTA CATARINA PINULA,"LICEO PRIVADO ""EL GALARDON""","COLONIA LOS OLIVOS, LOTE 11, EL CARMEN",24426419,ZOILA ESPERANZA CAMEY ATZ,GILDA MAGALY RODRIGUEZ RODRIGUEZ,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0031-42,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE INTEGRIDAD (INTEGRITY),"ALDEA DON JUSTO KILOMETRO 16.5 CARRETERA A SAN JOSE PINULA, CASERIO LA LAGUNETA,",66371400,JULIA ENECON ROCA MORAN,CAROLINA DEL ROSARIO VALENZUELA PEREZ DE BARRERA,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0032-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE INTEGRIDAD (INTEGRITY),"ALDEA DON JUSTO KILOMETRO 16.5 CARRETERA A SAN JOSE PINULA, CASERIO LA LAGUNETA,",66371400,JULIA ENECON ROCA MORAN,CAROLINA DEL ROSARIO VALENZUELA PEREZ DE BARRERA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0033-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE INTEGRIDAD (INTEGRITY),"ALDEA DON JUSTO KILOMETRO 16.5 CARRETERA A SAN JOSE PINULA, CASERIO LA LAGUNETA,",66371400,JULIA ENECON ROCA MORAN,MARIA DEL CARMEN BARRERA ARAGON DE DAVILA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0034-46,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE INTEGRIDAD (INTEGRITY),"ALDEA DON JUSTO KILOMETRO 16.5 CARRETERA A SAN JOSE PINULA, CASERIO LA LAGUNETA,",66371400,JULIA ENECON ROCA MORAN,MARIA VERONICA AUYON DE GALICIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0035-45,01-502,GUATEMALA,SANTA CATARINA PINULA,LICEO INTEGRAL DE ENSENANZA COMERCIAL -LIEC-,"SECTOR LOS TRES REYES, LOTE 5""E"" ZONA 7 ALDEA EL PAJON",66373741,JULIA ENECON ROCA MORAN,JOSE ADOLFO ESPINOZA MORATAYA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0036-46,01-502,GUATEMALA,SANTA CATARINA PINULA,LICEO INTEGRAL DE ENSENANZA COMERCIAL -LIEC-,"SECTOR LOS TRES REYES, LOTE 5""E"" ZONA 7 ALDEA EL PAJON",58543592,JULIA ENECON ROCA MORAN,JOSE ADOLFO ESPINOZA MORATAYA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0038-46,01-644,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,"KM.14.5 CARRETERA A EL SALVADOR,ALDEA PUERTA PARADA.",66339586,LIGIA DEL ROSARIO RICCI VELASQUEZ,THELMA YOLANDA MADRID CACHIN DE PEREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0039-46,01-510,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CUCHILLA DEL CARMEN,41664195,ZOILA ESPERANZA CAMEY ATZ,SANDRA ELIZABETH GOMEZ MORALES DE MONTERROSO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0040-42,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO VALLE VERDE CES,"KILOMETRO 17.5 CARRETERAA EL SALVADOR, FINCA LA ESPERANZA, LOTE 1 ZONA 8",66242200,JULIA ENECON ROCA MORAN,ANA LUCIA MARTINEZ GARCIA,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0041-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO VALLE VERDE CES,"KILOMETRO 17.5 CARRETERA A EL SALVADOR, FINCA LA ESPERANZA, LOTE 1 ZONA 8",66242280,JULIA ENECON ROCA MORAN,ALINA MARIA SCHNEIDER MONSANTO DE CASADO,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-0042-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO VALLE VERDE CES,"KILOMETRO 17.5 CARRETERA A EL SALVADOR, FINCA LA ESPERANZA, LOTE 1 ZONA 8",66242280,JULIA ENECON ROCA MORAN,ALINA MARIA SCHNEIDER MONSANTO DE CASADO,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
