CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
22-07-2324-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,ALDEA SAN CRISTOBAL FRONTERA,78845584.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,HAIVIN ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-07-2439-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,ALDEA SAN CRISTOBAL FRONTERA,78845584.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,HAIVIN ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-07-2440-46,22-020,JUTIAPA,ATESCATEMPA,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,ALDEA SAN CRISTOBAL FRONTERA,78845584.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,HAIVIN ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-07-2442-46,22-020,JUTIAPA,ATESCATEMPA,INSTITUTO MUNICIPAL DE DIVERSIFICADO,ALDEA CONTEPEQUE,58850849.0,MARCELINA MARTINEZ GUEVARA DE HERNANDEZ,SANTOS ANTONIO ESCARATE CASTILLO,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-08-0005-46,22-021,JUTIAPA,JEREZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,51358754.0,INMER WILFREDO VELASQUEZ DOMINGUEZ,GLENDA DANIELA GUERRERO TORRES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-08-2114-46,22-021,JUTIAPA,JEREZ,INSTITUTO MUNICIPAL DE EDUCACION MEDIA,CABECERA MUNICIPAL,59711367.0,INMER WILFREDO VELASQUEZ DOMINGUEZ,ELDER GIOVANNI MELGAR Y MELGAR,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-09-0008-46,22-019,JUTIAPA,EL ADELANTO,"COLEGIO INTEGRAL ""CIENCIA Y DESARROLLO""",BARRIO ARRIBA,47160153.0,ARTURO CARDONA CHINCHILLA,LILIAN FLORIBEL REVOLORIO LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-09-0009-46,22-019,JUTIAPA,EL ADELANTO,"COLEGIO INTEGRAL ""CIENCIA Y DESARROLLO""",BARRIO ARRIBA,47160153.0,ARTURO CARDONA CHINCHILLA,LILIAN FLORIBEL REVOLORIO LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-09-0011-46,22-019,JUTIAPA,EL ADELANTO,"COLEGIO INTEGRAL ""CIENCIA Y DESARROLLO""",BARRIO ARRIBA,47160153.0,ARTURO CARDONA CHINCHILLA,LILIAN FLORIBEL REVOLORIO LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-09-0014-46,22-019,JUTIAPA,EL ADELANTO,"INED ""PROFESOR WILLIAM FRANCISCO CORADO QUINONEZ""",BARRIO SITIO ARRIBA,33587832.0,ARTURO CARDONA CHINCHILLA,HEIDI MILENA CORADO VALENZUELA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-09-0017-46,22-019,JUTIAPA,EL ADELANTO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO,BARRIO SITIO ARRIBA,47160153.0,ARTURO CARDONA CHINCHILLA,CARLOS ARTURO SABA NAJARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-10-0011-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,59922708.0,MARA ALEIDA QUINONEZ Y QUINONEZ,MIRNA NOEMI QUINONEZ NAJARRO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-10-0018-46,22-004,JUTIAPA,ZAPOTITLAN,INSTITUTO DE DIVERSIFICADO POR COOPERATIVA -INDICOPA-,ALDEA SAN ANTONIO EL PAPATURRO,31624788.0,MARA ALEIDA QUINONEZ Y QUINONEZ,ROQUEL CORADO MAZARIEGOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0042-46,22-022,JUTIAPA,COMAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,45828064.0,JULIO RENE HERNANDEZ GONZALEZ,LUIS SALOMON CARRILLO ARANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0060-46,22-022,JUTIAPA,COMAPA,INSTITUTO TECNICO DE EDUCACION Y DESARROLLO PROFESIONAL,ALDEA CAPARROZA,45361887.0,JULIO RENE HERNANDEZ GONZALEZ,---,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0063-46,22-028,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""LICEO ESTANZUELA""",ALDEA ESTANZUELA,53421606.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO DE REVOLORIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0066-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO NUESTRA SENORA DE CONCEPCION,.,59122860.0,JULIO RENE HERNANDEZ GONZALEZ,FELICITO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0067-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO NUESTRA SENORA DE CONCEPCION,.,33764307.0,JULIO RENE HERNANDEZ GONZALEZ,ELIZANDRO BATEN MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0068-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO NUESTRA SENORA DE CONCEPCION,.,57265163.0,JULIO RENE HERNANDEZ GONZALEZ,ELIZANDRO BALEN MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-0072-46,22-028,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""SAN FRANCISCO""","CASERIO LAS PILAS, ALDEA ESCUINAPA",40709145.0,EMERSON RAUL ORTIZ LOPEZ,LUCY LORENZA VALDEZ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0075-46,22-028,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53421606.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO DE REVOLORIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0078-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZALEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0079-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL INDEFORP,ENTRADA AL MUNICIPIO DE COMAPA,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZALEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0083-46,22-028,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""LICEO ESTANZUELA""",ALDEA ESTANZUELA,53421606.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO DE REVOLORIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0086-46,22-028,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","CASERIO SAN MIGUEL, ALDEA ESCUINAPA.",53486062.0,EMERSON RAUL ORTIZ LOPEZ,EDWIN MARCIANO VALDEZ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0087-46,22-028,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","CASERIO SAN MIGUEL, ALDEA ESCUINAPA.",53486062.0,EMERSON RAUL ORTIZ LOPEZ,EDMIN MARCIANO VALDEZ ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0089-46,22-022,JUTIAPA,COMAPA,"INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP""",CALLE PRINCIPAL,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZALEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-11-0091-46,22-022,JUTIAPA,COMAPA,"COLEGIO PARTICULAR MIXTO ""NUESTRA SENORA DE CONCEPCION""",BARRIO CATOLICO,33764307.0,JULIO RENE HERNANDEZ GONZALEZ,ELIZANDRO BATEN MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-11-0093-46,22-022,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO SAN FRANCISCO,"CASERO LAS PILAS, ALDEA ESCUINAPA",45039654.0,JULIO RENE HERNANDEZ GONZALEZ,KAREN ELIZABETH ORTIZ LOPEZ DE TOBAR,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-11-0094-46,22-028,JUTIAPA,COMAPA,COLEGIO PARTICULAR MIXTO LICEO ESTANZUELA,ALDEA ESTANZUELA,53898556.0,EMERSON RAUL ORTIZ LOPEZ,SULVIA ALEJANDRA CORADO ASENCIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-11-2127-46,22-022,JUTIAPA,COMAPA,INSTITUTO DE MAGISTERIO POR COOPERATIVA,COMAPA,44815761.0,JULIO RENE HERNANDEZ GONZALEZ,OSBELI LOPEZ LINARES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-11-2308-46,22-022,JUTIAPA,COMAPA,INSTITUTO PARTICULAR MIXTO DE FORMACION Y DESARROLLO PROFESIONAL INDEFORP,.,53486062.0,JULIO RENE HERNANDEZ GONZALEZ,RAFAEL GONZALEZ ANDRINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0022-46,22-029,JUTIAPA,JALPATAGUA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. CALLE 6-22 ZONA 1,56250177.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,SIDIA JUDITH ALONZO SOSA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0024-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO TECNOLOGICO BILINGUE ""EDISON""",7A AVENIDA 4-37 ZONA 1,77564614.0,CESAR AUGUSTO CUMES CERMENO,LUCIA OCANA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0025-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO TECNOLOGICO BILINGUE ""EDISON""",7A AVENIDA 4-37 ZONA 1,77564614.0,CESAR AUGUSTO CUMES CERMENO,LUCIA GARCIA OCANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-12-0026-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO TECNOLOGICO BILINGUE ""EDISON""",7A AVENIDA 4-37 ZONA 1,77564614.0,CESAR AUGUSTO CUMES CERMENO,LUCIA GARCIA OCANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0034-46,22-023,JUTIAPA,JALPATAGUA,COLEGIO CRISTIANO RIOS DE AGUA VIVA,ALDEA EL COCO,50242731.0,NERI ROLANDO CORADO CORTEZ,YULISA ESTHER RAMIREZ CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0039-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,"2A. AVE. Y 4TA. CALLE, ZONA 2",34594852.0,CESAR AUGUSTO CUMES CERMENO,PEM. SUCELY YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0040-46,22-029,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""","5TA. CALLE, 1-93 ZONA 2",47090364.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,RUTH NOEMY AREVALO DE CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0041-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO ""SAN JOSE OBRERO II""","CASERIO EL CIPRES, SAN IXTAN",52933301.0,CESAR AUGUSTO CUMES CERMENO,GLORIAISABEL GARCIA OCANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-12-0044-46,22-029,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""",-,47090364.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,RUTH NOEMY AREVALO DE CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0046-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO ""SAN JOSE OBRERO II""",ALDEA SAN IXTAN,52933301.0,CESAR AUGUSTO CUMES CERMENO,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0050-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4TA. CALLE ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMENO,SUSELI YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-12-0051-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4TA. CALLE ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMENO,ASTRID MISHELL BARRENO SARCENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0052-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO BILINGUE NUEVA ERA,2A. AVENIDA Y 4A. CALLE ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMENO,ASTRID MISHELL BARRENO SARCENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0053-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO BILINGUE ""NUEVA ERA II""",2A. AVENIDA 3-35 ZONA 2,77926857.0,CESAR AUGUSTO CUMES CERMENO,SUSELI YOMARA RUANO BARAHONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0054-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSE OBRERO I,3A. AVENIDA 5-97 ZONA 1,77564442.0,CESAR AUGUSTO CUMES CERMENO,ELIAS BENJAMIN MENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-12-0056-46,22-029,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""",5TA. CALLE 1-93 ZONA 2,47090364.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,RUTH NOEMY AREVALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-0057-46,22-029,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSE OBRERO I,3A- CALLE 5-97 ZONA 1,77564442.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-12-0059-46,22-029,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO ""NUEVO AMANECER""",3A. CALLE 1-36 ZONA 2,77564472.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,SANDRA ELIZABETH GRAMAJO BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-12-0061-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO SAN JOSE OBRERO II,ALDEA SAN IXTAN,52933301.0,CESAR AUGUSTO CUMES CERMENO,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-12-0063-46,22-033,JUTIAPA,JALPATAGUA,"COLEGIO PARTICULAR MIXTO EVANGELICO ""SAMARIA""","5A. CALLE 1-93, ZONA 2",47090364.0,CESAR AUGUSTO CUMES CERMENO,RUTH NOEMY AREVALO DE CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-12-0437-46,22-029,JUTIAPA,JALPATAGUA,INSTITUTO TECNICO DE CIENCIAS ADMINISTRATIVAS Y SECRETARIALES MODERNO JALPATAGUENSE,3A CALLE 1-36 ZONA 2,77564472.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,ELISABETH BARRERA ROSALES DE GRAMAJO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-0438-46,22-033,JUTIAPA,JALPATAGUA,"ESCUELA NACIONAL DE CIENCIAS COMERCIALES ""PROFA. CARLOTA RODENAS SANCHEZ""",5A. AVENIDA 0-00 ZONA 1,77564350.0,CESAR AUGUSTO CUMES CERMENO,CRISTIAN LEONIL FIGUEROA SERRANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-12-1945-46,22-022,JUTIAPA,JALPATAGUA,CPMI 'SAN JOSE OBRERO I',3A. CALLE 5-97 ZONA 1,78419142.0,JULIO RENE HERNANDEZ GONZALEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-1946-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSE OBRERO I,3A. CALLE 5-97 ZONA 1,77564442.0,CESAR AUGUSTO CUMES CERMENO,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-1947-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSE OBRERO II,CASERIO EL CIPRES ALDEA SAN IXTAN,52933301.0,CESAR AUGUSTO CUMES CERMENO,GLORIA ISABEL GARCIA OCANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-12-2084-46,22-033,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO SAN JOSE OBRERO II,CASERIO EL CIPRES ALDEA SAN IXTAN,52933301.0,CESAR AUGUSTO CUMES CERMENO,ELIAS BENJAMIN MENENDEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-12-2094-46,22-029,JUTIAPA,JALPATAGUA,INSTITUTO DE MAGISTERIO POR COOPERATIVA DE JALPATAGUA,6A. AVENIDA 4-34 ZONA 1,55028787.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-12-2271-46,22-029,JUTIAPA,JALPATAGUA,COLEGIO PARTICULAR MIXTO NUEVO AMANECER (POR MADUREZ),3A. CALLE 3-29 ZONA 1,77564472.0,OLFANIA ELIZABETH MAZARIEGOS VASQUEZ DE AGUIRRE,SANDRA ELIZABETH GRAMAJO BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-13-0002-46,22-035,JUTIAPA,CONGUACO,"INSTITUTO MIXTO DE EDUCACION ""CONGUAQUENSE""",.,42848727.0,ANA AZUCENA CRUZ JIMENEZ,NERI ROLANDO CORADO CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-13-0028-46,22-036,JUTIAPA,CONGUACO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL ANGEL,55171050.0,JORGE GOMEZ PEREZ,DINA SARAI RECINOS CONTRERAS DE ROJAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-13-0032-46,22-035,JUTIAPA,CONGUACO,LICEO SAN PEDRO,ALDEA SAN PEDRO,51223416.0,ANA AZUCENA CRUZ JIMENEZ,DELMY LILI RAMIREZ GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-13-0033-46,22-035,JUTIAPA,CONGUACO,LICEO SAN PEDRO,ALDEA SAN PEDRO,48967580.0,ANA AZUCENA CRUZ JIMENEZ,DELMY LILI RAMIREZ GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-13-0035-46,22-035,JUTIAPA,CONGUACO,INSTITUTO MIXTO DE EDUCACION CONGUAQUENSE,.,42848727.0,ANA AZUCENA CRUZ JIMENEZ,NERI ROLANDO CORADO CORTEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-13-0038-46,22-035,JUTIAPA,CONGUACO,LICEO SAN PEDRO,ALDEA SAN PEDRO,48937580.0,ANA AZUCENA CRUZ JIMENEZ,DELMY LILI RAMIREZ GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-13-0042-46,22-035,JUTIAPA,CONGUACO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CALLE PRINCIPAL, ALDEA SAN PEDRO",55652048.0,ANA AZUCENA CRUZ JIMENEZ,GUILLERMO HERNANDEZ REGALADO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-13-0043-46,22-036,JUTIAPA,CONGUACO,"INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA ""MIRADOR DE ORIENTE""",-,59141926.0,JORGE GOMEZ PEREZ,KARIN YULIZA ORTIZ RIVERA DE VENTURA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-13-0045-46,22-035,JUTIAPA,CONGUACO,INSTITUTO MIXTO DE EDUCACION CONGUAQUENSE,CASERIO BRIOTIS,58252521.0,ANA AZUCENA CRUZ JIMENEZ,GREGORIO EDGAR VALIENTE MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
